,0,1,2,3,4,5
760640,0,2296865583,Tue Jun 23 09:42:52 PDT 2009,NO_QUERY,shaunspringer,RIP Ed McMahon - WWE won't be the came without you. 
760800,0,2296935937,Tue Jun 23 09:49:21 PDT 2009,NO_QUERY,katthomas19,"so excited about creationfest, ce and the bahamas...missing my sunshine "
760960,0,2297025192,Tue Jun 23 09:56:04 PDT 2009,NO_QUERY,nikolina100,"@wotto76 I stopped to get gas @ a Cumberland Farms this weekend, but they had no Wotto monsters  I checked!!"
761120,0,2297115236,Tue Jun 23 10:02:47 PDT 2009,NO_QUERY,LuvinDanny4Ever,@DonnieWahlberg we all love the shit out of you as well babydoll!!!! Can I get a sympathy Tweet from you since I cant  see ya thursday? 
761280,0,2297181134,Tue Jun 23 10:07:30 PDT 2009,NO_QUERY,ilovepenguins,@JustBusyBee which zoo are you visiting? - sorry no penguins to see today 
761440,0,2297280316,Tue Jun 23 10:14:53 PDT 2009,NO_QUERY,KitKatx,wishes people wud come on msn  x
761600,0,2297343274,Tue Jun 23 10:19:30 PDT 2009,NO_QUERY,dibau_naum_h,"watching #TechAviv webcast, show-casing cool Israeli startup http://bit.ly/H5smf   Oh, transmission just broke "
761760,0,2297432582,Tue Jun 23 10:26:06 PDT 2009,NO_QUERY,deviin17,groundedd till saturday. 
761920,0,2297534495,Tue Jun 23 10:33:40 PDT 2009,NO_QUERY,ItsBibiicheen,alles doof im moment 
762080,0,2297646214,Tue Jun 23 10:41:55 PDT 2009,NO_QUERY,jonaslovato,"@Becky_x_x_ eurgh, she called me 'dear' now too "
762240,0,2297768064,Tue Jun 23 10:50:58 PDT 2009,NO_QUERY,riceowlett,@orbitsworld  Where Are You ???? 
762400,0,2297820340,Tue Jun 23 10:54:49 PDT 2009,NO_QUERY,JessicaLeigh04,cleaning the house wishing i could go to the beach with Devon and Ally 
762560,0,2297952863,Tue Jun 23 11:04:34 PDT 2009,NO_QUERY,K_Drake,ughh gotta leave work and go to stupid class..... 
762720,0,2298014669,Tue Jun 23 11:09:05 PDT 2009,NO_QUERY,rhirhianna,@hepxxx i missed you too  x
762880,0,2298077006,Tue Jun 23 11:13:40 PDT 2009,NO_QUERY,aprildenay,@joeymcintyre Is it true Sexify was cut from the show? 
763040,0,2298150180,Tue Jun 23 11:19:07 PDT 2009,NO_QUERY,ZogeyBear,god i miss twitter on nights...i need my blackberry back 
763200,0,2298232868,Tue Jun 23 11:25:18 PDT 2009,NO_QUERY,sanemoms,"@themadmom so sorry you're dealing with a sick boy   may it be gone quickly!  just found out it's in my little guy's preschool, hugh"
763360,0,2298292595,Tue Jun 23 11:29:48 PDT 2009,NO_QUERY,Beccazaini,shit. im hungry now. 
763520,0,2298407399,Tue Jun 23 11:38:23 PDT 2009,NO_QUERY,Kb1688,is wishing she could be with Hal today instead of work..... 
763680,0,2298509376,Tue Jun 23 11:46:02 PDT 2009,NO_QUERY,kimfacekilla,SOS: someone bring this sick child some pho please! hahaha 
763840,0,2298572701,Tue Jun 23 11:50:46 PDT 2009,NO_QUERY,StephanieFizer,"seriously, why is it so difficult to find a decide lamp shade around here?  Two days of looking and still no winners "
764000,0,2298658003,Tue Jun 23 11:57:13 PDT 2009,NO_QUERY,Cjo,"is chewing on a golf tee and, well, not killing time but... i could be working on my house. and instead, im working "
764160,0,2298722867,Tue Jun 23 12:02:00 PDT 2009,NO_QUERY,SophTorode,is dreading tomorrow!!! 
764320,0,2298797893,Tue Jun 23 12:07:29 PDT 2009,NO_QUERY,TrendyDiva,@RWAneesa you goin to gag factor? i gota work 
764480,0,2298883322,Tue Jun 23 12:13:51 PDT 2009,NO_QUERY,RobinFlame,@PerezHilton SAW THE PICS THATS CRAZY THAT THEY WOULD ACT IN SUCH MANNER 
764640,0,2298938338,Tue Jun 23 12:17:58 PDT 2009,NO_QUERY,FLNonficwriter,Why we can't seem to merit a thunderstorm here is beyond me. 
764800,0,2299103579,Tue Jun 23 12:30:23 PDT 2009,NO_QUERY,CommuterMan,@holyschmoke  get stuck in a tunnel and wht do I come out too 13-13 pah! #lions should have called in ur wonder woman! Thx for updates 
764960,0,2299204135,Tue Jun 23 12:37:54 PDT 2009,NO_QUERY,1Simran,What happened to James Blunt?! 
765120,0,2299271566,Tue Jun 23 12:42:56 PDT 2009,NO_QUERY,Kimli,@RogersHelp @RogersKeith Help! My order is in limbo and 3 reps can't tell me if it shipped or even processed! 
765280,0,2299362120,Tue Jun 23 12:49:38 PDT 2009,NO_QUERY,ecto__1,"I've realized I really, really want to go to @warped09 and I have no way of buying a ticket. "
765440,0,2299423415,Tue Jun 23 12:54:12 PDT 2009,NO_QUERY,junaid_73,Vacation is over 
765600,0,2299528799,Tue Jun 23 13:01:49 PDT 2009,NO_QUERY,alraKarla,@michaelseater whatever happened to 'LIfe With Derek'?! I loved it! 
765760,0,2299589129,Tue Jun 23 13:06:06 PDT 2009,NO_QUERY,sam_wonderful,My dad wants me to go see Transformers 2 with him but I really don't want to ever see Transformers 2 in my entire life.  FINE I'LL GO
765920,0,2299650706,Tue Jun 23 13:10:37 PDT 2009,NO_QUERY,KatyRalph,@ChloeDallanegra   hardly.  our dance was planned to &quot;everybody dance now..&quot; and we ended up doing it to a bloody classical tune!!!! 
766080,0,2299708948,Tue Jun 23 13:14:55 PDT 2009,NO_QUERY,anna_emme,trying to study  ...but going to the beach!
766240,0,2299796884,Tue Jun 23 13:21:27 PDT 2009,NO_QUERY,xcoconutx3,"Just sittin n doin nothin. . Well, im a bit sad thoe . "
766400,0,2299867376,Tue Jun 23 13:26:41 PDT 2009,NO_QUERY,skyrien,Can't watch William Gates Sr. (aka BillG's dad) due to overloaded servers. Shoulda just gone to the building... 
766560,0,2299989289,Tue Jun 23 13:35:44 PDT 2009,NO_QUERY,tonita_face,I just burnt most of my hand. Now its all red and sore 
766720,0,2300050893,Tue Jun 23 13:40:19 PDT 2009,NO_QUERY,MaraRocks,@clegg48 I'm having another bad week. That's 3 in a row. 
766880,0,2300167650,Tue Jun 23 13:48:53 PDT 2009,NO_QUERY,Beana,@jadegutis 2 weeks if she's approved 
767040,0,2300250293,Tue Jun 23 13:55:00 PDT 2009,NO_QUERY,unsaidthingsx,"off to bed. i feel a bit weird about someone, i don't know what it is  make it stop! goodnight x"
767200,0,2300312956,Tue Jun 23 13:59:40 PDT 2009,NO_QUERY,meggy1287,My little cousin has swine flu. 
767360,0,2300445624,Tue Jun 23 14:09:22 PDT 2009,NO_QUERY,_splatterpaint,@warped09 I want that green shirtt. BUt I wont have money to buy any merch. 
767520,0,2300498353,Tue Jun 23 14:13:24 PDT 2009,NO_QUERY,YaNi_babi,I feel like a fool dressed like this with this big hair in Southside Jamaica Queens..I don't fit in here 
767680,0,2300593981,Tue Jun 23 14:20:42 PDT 2009,NO_QUERY,lissa13_me,no1 is on yahoo   
767840,0,2300716454,Tue Jun 23 14:30:11 PDT 2009,NO_QUERY,BakaOtome,who eats pork with pineapples? my bro does O.O i hate pineaaples 
768000,0,2300773038,Tue Jun 23 14:34:27 PDT 2009,NO_QUERY,Michaelaax,my leg hurts. I kept limping today. 
768160,0,2300835071,Tue Jun 23 14:39:15 PDT 2009,NO_QUERY,Unrated7String,going to ER - my leg and foot are swollen and tingling - not good - i'll keep you updated tweeps! 
768320,0,2300893501,Tue Jun 23 14:43:48 PDT 2009,NO_QUERY,rstacks,Okay so because i'm on my period and totally screamed at my dog. I think i just lost my summer job. 
768480,0,2301017293,Tue Jun 23 14:53:31 PDT 2009,NO_QUERY,karlaisfresh,"Ugh, i have to get up a five something on thursday "
768640,0,2301071349,Tue Jun 23 14:57:48 PDT 2009,NO_QUERY,imupacreek2000,I get miss everything this weekend  boo waaaa.... I guess that's what I get for being on the road too.
768800,0,2301123846,Tue Jun 23 15:01:48 PDT 2009,NO_QUERY,Saridactyl,My boyfriend cut his wonderful hair off 
768960,0,2301202474,Tue Jun 23 15:07:56 PDT 2009,NO_QUERY,SweetEventide,Also officially in traffic. 
769120,0,2301259833,Tue Jun 23 15:12:23 PDT 2009,NO_QUERY,lushlady15,@MakeupMel i wasn't following you either!  glad I am now though! xo
769280,0,2301309931,Tue Jun 23 15:16:20 PDT 2009,NO_QUERY,PattyDaine,"@Yuhgelin No, hot is nothing compared with the weather we have here. This isn't hot, this is fire "
769440,0,2301407772,Tue Jun 23 15:24:06 PDT 2009,NO_QUERY,somesheep,@jimbofin Absolutely! 
769600,0,2301505990,Tue Jun 23 15:31:54 PDT 2009,NO_QUERY,craigchenery,Is starting to get used to people letting me down 
769760,0,2301561251,Tue Jun 23 15:36:23 PDT 2009,NO_QUERY,Sammysgirl1,@Chrissy6299 @huntress62 we had that weather all weekend.. severe thunderstorms.  I'm sorry they headed your way 
769920,0,2301810440,Tue Jun 23 15:56:37 PDT 2009,NO_QUERY,katieclearydude,@future86 Colleen already asked me about it  I'd love to but I'm working
770080,0,2301876130,Tue Jun 23 16:01:56 PDT 2009,NO_QUERY,luckyevil326,went swimming and layed out today. Back home and about to start on homework 
770240,0,2301929295,Tue Jun 23 16:06:11 PDT 2009,NO_QUERY,_huny,@dopegirlfresh  I am sad for her lol
770400,0,2301980797,Tue Jun 23 16:10:25 PDT 2009,NO_QUERY,PJSPhotography,Searching 2 TB of data over 4 harddrives for my gigapixel photograph that I've misplaced   
770560,0,2302030389,Tue Jun 23 16:14:31 PDT 2009,NO_QUERY,khartline,"@rachelannyes well, you can pay for one connection and hook up a router, but often the venue gets pissed about that. No good solution. "
770720,0,2302085078,Tue Jun 23 16:19:03 PDT 2009,NO_QUERY,manddi_rs,@tommcfly What do you do when everything is wrong or bad? 
770880,0,2302142971,Tue Jun 23 16:23:58 PDT 2009,NO_QUERY,JaclynGrella,Had a great day in lbi &amp; now has to come home to study all nite 
771040,0,2302222067,Tue Jun 23 16:30:22 PDT 2009,NO_QUERY,ReviverMaria,@jarsofclay new video is awesome!!! i love it!!! missing u here in richmond 
771200,0,2302274684,Tue Jun 23 16:34:49 PDT 2009,NO_QUERY,natalieelovee,@MollieOfficial would have done it but london is too too far from home  xx
771360,0,2302339747,Tue Jun 23 16:40:13 PDT 2009,NO_QUERY,MelanieLHarris,biked 4 miles tonight... need to put air in front tire but no have air pump 
771520,0,2302414745,Tue Jun 23 16:46:31 PDT 2009,NO_QUERY,Caitlindancer,"@THabsburg Same here.  Your sarcasm is escaping me lately, Trevor.   Sorry."
771680,0,2302471710,Tue Jun 23 16:51:26 PDT 2009,NO_QUERY,cristinaveee,@aliciamarielove you going to San Diego this summer is gonna suck for us 
771840,0,2302520842,Tue Jun 23 16:55:37 PDT 2009,NO_QUERY,LaLaJazzyStar,Don't feel good 
772000,0,2302610121,Tue Jun 23 17:02:58 PDT 2009,NO_QUERY,AllieluvJB,noooooo! the old one came back  utube... i h8 u!
772160,0,2302663001,Tue Jun 23 17:07:20 PDT 2009,NO_QUERY,bbbach,@azurepalesky skunk is our cat we found in yosemite... she has blood in her urin. 
772320,0,2302715988,Tue Jun 23 17:11:43 PDT 2009,NO_QUERY,oliviaspruill,"awake, sore back sore tummy.  just saw my new favorite commercial with the scottish asians!"
772480,0,2302764404,Tue Jun 23 17:15:47 PDT 2009,NO_QUERY,Andreagochaz,I know I wanna keep wishing I was with you but we just gotta stopp 
772640,0,2302827467,Tue Jun 23 17:21:02 PDT 2009,NO_QUERY,guytustin,@Fabviid I don't eat seafood  I'm pretty picky. Hash
772800,0,2302928744,Tue Jun 23 17:29:31 PDT 2009,NO_QUERY,AlainaCarrel,wanted to see transformers at midnight...but it's sold out 
772960,0,2303004903,Tue Jun 23 17:35:49 PDT 2009,NO_QUERY,egg104,tired and gotta go to work in 3 hours 
773120,0,2303082092,Tue Jun 23 17:42:17 PDT 2009,NO_QUERY,MarcelJepson,Do I really need to wake up at 745 tomorrow? REALLY? 
773280,0,2303137067,Tue Jun 23 17:46:51 PDT 2009,NO_QUERY,BereNEnrique,hate that they are seperating.... 
773440,0,2303246950,Tue Jun 23 17:55:52 PDT 2009,NO_QUERY,b13thy,oh dear god. i have done something unbelievably stupid. and hurt the person i love. oh fuck fuck fuck. i need shot 
773600,0,2303326720,Tue Jun 23 18:02:15 PDT 2009,NO_QUERY,prettythinggs,Hates that i let this upset my equilibrium today ; kinda overshadows my happiness from school earlier  ...
773760,0,2306026559,Tue Jun 23 21:40:22 PDT 2009,NO_QUERY,Belljung,the new iPhone is arriving in 7-10 days  thats wayy to long! i need you!
773920,0,2306283204,Tue Jun 23 22:04:54 PDT 2009,NO_QUERY,Christinababyy1,Powers out 
774080,0,2321373638,Wed Jun 24 20:58:02 PDT 2009,NO_QUERY,tobias_182,Bored. Bout to get haircut. No parties for toby tonight 
774240,0,2321448803,Wed Jun 24 21:04:16 PDT 2009,NO_QUERY,LavishHabits21,needs a new deck 
774400,0,2321508326,Wed Jun 24 21:09:20 PDT 2009,NO_QUERY,melaniewhess,@zayneelady I think quitting means we give up that option. 
774560,0,2321560946,Wed Jun 24 21:13:56 PDT 2009,NO_QUERY,ohmarissa,@AshhhFTW now u got me creeped ash. how am i gonna sleep now! ?!!?!?!?! 
774720,0,2321609012,Wed Jun 24 21:18:07 PDT 2009,NO_QUERY,kayyyembeee,So I waited up then you decide to call and say nevermind I don't wanna come  goodnight
774880,0,2321664277,Wed Jun 24 21:23:01 PDT 2009,NO_QUERY,jess_smurf,@tvredhead51 yes it is sweet. argh class in ten mins  will u b on tmw?
775040,0,2321711288,Wed Jun 24 21:27:16 PDT 2009,NO_QUERY,Ldarley,"@XkissthecupidX pshhh, you and jordan better make some room for meeeee! "
775200,0,2321762237,Wed Jun 24 21:31:51 PDT 2009,NO_QUERY,onegirlarmy,The I Will Remember You episode of Angel just made me bawl like a baby 
775360,0,2321814339,Wed Jun 24 21:36:27 PDT 2009,NO_QUERY,cesarpaulo,preciso de followers com insonia. 
775520,0,2321865240,Wed Jun 24 21:41:06 PDT 2009,NO_QUERY,thedirektor,@Gabri3la that free ticket actually costed you a lot of pain and suffering. Sorry  lol
775680,0,2321917527,Wed Jun 24 21:45:52 PDT 2009,NO_QUERY,OptForEternity,so i admit it yes i do cocaine thats why i'm skinny 
775840,0,2321966008,Wed Jun 24 21:50:20 PDT 2009,NO_QUERY,do0dlebugdebz,Is there a software where my brush strokes will look smoother?  Adbobe makes em look hard.
776000,0,2322010727,Wed Jun 24 21:54:36 PDT 2009,NO_QUERY,buffyjhamilton,"@mrgunn No, it just does nothing . "
776160,0,2322057924,Wed Jun 24 21:59:06 PDT 2009,NO_QUERY,JinxCat,@neilgorman cuz I'm too tired to allow sleep. I dint get nearly enough sleep ever. 
776320,0,2322106890,Wed Jun 24 22:03:37 PDT 2009,NO_QUERY,SallytheShizzle,@MariaBernal ooh special magazine!!  We get 'em here too but they're like $10 so I only get like 2 year 
776480,0,2322156497,Wed Jun 24 22:08:24 PDT 2009,NO_QUERY,rismafridy,is that more important than me? Uhh just 1 mnt is enough for me.you always care abt her but not me 
776640,0,2322199885,Wed Jun 24 22:12:40 PDT 2009,NO_QUERY,vicevicebaby,@kingaiscoolxd HELICOPTER 
776800,0,2322246930,Wed Jun 24 22:17:20 PDT 2009,NO_QUERY,perezanisah,Home from work in need of a full body massage .. 
776960,0,2322291632,Wed Jun 24 22:21:52 PDT 2009,NO_QUERY,Backstreetlover,@backstreetboys AWW. I've never seen it...  LOL
777120,0,2322335317,Wed Jun 24 22:26:21 PDT 2009,NO_QUERY,scarlet121,"@sarking I need to get me one of those. my scale is always adding on lbs, not taking them away.   (or worse, it could be accurate?)"
777280,0,2322377210,Wed Jun 24 22:30:41 PDT 2009,NO_QUERY,ZelenaWasHere,Me and P are wide awake. We can't have a party though. We got a party pooper roomate. 
777440,0,2322423370,Wed Jun 24 22:35:27 PDT 2009,NO_QUERY,Yessee,Looking for a new nice; simple; unique bag. Suggestions ? I'm bored of mine 
777600,0,2322462416,Wed Jun 24 22:39:41 PDT 2009,NO_QUERY,JasonXJohnson,@MarciSolano I'm sorry  I wish you lived closer too then we could get coffee after work or whatever ;)
777760,0,2322499990,Wed Jun 24 22:43:45 PDT 2009,NO_QUERY,Adhdstokes,"Stuck in Lauflin,  I never come here ifit wasn't for work! in Bullhead City, AZ http://loopt.us/J4fI6Q.t"
777920,0,2322541677,Wed Jun 24 22:48:16 PDT 2009,NO_QUERY,AldaSianipar,whoah... wake up in bad mood !! and the bad mood still stay on me until now ..  *sigh
778080,0,2322584373,Wed Jun 24 22:53:01 PDT 2009,NO_QUERY,Nileyluvv,im sorry this is the last day of my twitter love you guys always 
778240,0,2322630936,Wed Jun 24 22:58:15 PDT 2009,NO_QUERY,CrazyCali,@fashinator1985 i cant i am fasting for a blood test tomorrow 
778400,0,2322670454,Wed Jun 24 23:02:37 PDT 2009,NO_QUERY,oscy637,Nothing more would make me happier then a hug right now 
778560,0,2322715102,Wed Jun 24 23:07:42 PDT 2009,NO_QUERY,kukumaku,"Goodmorning, today I sleeped very bad "
778720,0,2322756442,Wed Jun 24 23:12:37 PDT 2009,NO_QUERY,Donniesgirl34,@jujube5160 Have fun! I'll be working dealing with the crowds for Transformers 2 
778880,0,2322797075,Wed Jun 24 23:17:32 PDT 2009,NO_QUERY,nikkicorinne,"so tired but I cant put this book down, wishing I was next to my boyfriend "
779040,0,2322833074,Wed Jun 24 23:21:57 PDT 2009,NO_QUERY,dorkarella,it was sooo foggy on the on the freeway 2nite it was actually scary! 
779200,0,2322871981,Wed Jun 24 23:26:41 PDT 2009,NO_QUERY,whats_up_jeremy,hoping that sleeping will take away the pain in my ladies... 
779360,0,2322907793,Wed Jun 24 23:31:02 PDT 2009,NO_QUERY,taoistsoul,There really is nothing so sad as a love that simply fades away. sighhhhh   good night cruel world
779520,0,2322947310,Wed Jun 24 23:35:51 PDT 2009,NO_QUERY,flippa_52,doesnt feel very spritely today 
779680,0,2322985977,Wed Jun 24 23:40:34 PDT 2009,NO_QUERY,wilsondegouveia,@JasonEstella you're absolutely right. I just thought this time I got really lucky and got excited. I was fooooollled 
779840,0,2323024530,Wed Jun 24 23:45:17 PDT 2009,NO_QUERY,smicahhh,@thelauralong I can't find it 
780000,0,2323066693,Wed Jun 24 23:50:25 PDT 2009,NO_QUERY,iKarimah,talking to... no one 
780160,0,2323106797,Wed Jun 24 23:55:33 PDT 2009,NO_QUERY,JoOcie,"They just couldn't wait.. Blah, don't feel well. Going to bed "
780320,0,2323146267,Thu Jun 25 00:00:27 PDT 2009,NO_QUERY,TinyDragonfly,back @work...   - Endspurt ins Wochenende!
780480,0,2323186225,Thu Jun 25 00:05:27 PDT 2009,NO_QUERY,avonflue,is super duper tired from seeing transformers at midnight and cuz whiskey wouldn't let her sleep 
780640,0,2323224914,Thu Jun 25 00:10:19 PDT 2009,NO_QUERY,Hogatronic,The sky is broken ! It's all gone grey 
780800,0,2323262889,Thu Jun 25 00:15:15 PDT 2009,NO_QUERY,buddhapest,@Storm_Crow Yeah that sort of thing would make anything taste bitter  Hope your day improves soon.
780960,0,2323304807,Thu Jun 25 00:20:41 PDT 2009,NO_QUERY,lautnerx3,im ready for a new day. BUT. i really dont want to do any work today 
781120,0,2323338195,Thu Jun 25 00:25:13 PDT 2009,NO_QUERY,davidbarrett1,@bazmeister i think it'll be a lonely few hours  hopefully plenty of nerds to keep me entertained aha
781280,0,2323376726,Thu Jun 25 00:30:21 PDT 2009,NO_QUERY,aravindlego,Air Travel cheaper than Beer in Oz .. 
781440,0,2323421268,Thu Jun 25 00:36:16 PDT 2009,NO_QUERY,X_Xalia_X,dinner with friends. Last time we all go out. 
781600,0,2323455315,Thu Jun 25 00:41:02 PDT 2009,NO_QUERY,bluoctluvr,@JRobertsKids3 i wonder if Justin and the band will make a crazy making 2? I loved the book! A couple people didn't 
781760,0,2323489162,Thu Jun 25 00:45:49 PDT 2009,NO_QUERY,joeL1tO,@elbrownduck won't go with us to the club!   
781920,0,2323524075,Thu Jun 25 00:50:51 PDT 2009,NO_QUERY,plaid_diva,@TheJohnMorrison I have to thank you! You have made my nights of insomnia a blast. Will you follow me? I haven't met you at any shows yet 
782080,0,2323568335,Thu Jun 25 00:57:11 PDT 2009,NO_QUERY,Charalei,http://bit.ly/M8TmQ  i've had that problem. a lot. maybe that's why i r fail flurt. 
