,sentiment,post
6033,1,"well in that case, count me in on Hï¿½Y $TAR$HIP Wï¿½ï¿½K bladd. I've been doing my dance today. I'm getting good. x"
6034,1,"Yes, yes, YES! And 6/4, 6/4 with that!"
6035,1,enjoying MR&amp;MRS Ahh sunday? Nooo TV-Day!
6036,1,hey big baby! u used to go to my school; uhigh! you're awesome and I hope ur having fun playing basketball for the Celtics
6037,1,"For your sake, I hope not...remember: minute on your lips...forever on your hips&quot; haha"
6038,1,even worse than washing a check??
6039,1,- Yay! You did it! I'm proud of you guys.
6040,1,sitting at home in Medstead. Relaxing
6041,1,"Putting my nephew to bed, he his so tired"
6042,1,smiling as i have finished all my english homework !yeya!. love u guys xoxoxox
6043,1,hey abi (pinpoint live
6044,1,picked up parents from the airport!!! I am a happy girl!!!
6045,1,"Hold that feeling until the next time you play them, and then absolutely destroy them. I'll bring an airhorn next time"
6046,1,soup sunday yummy
6047,1,Those are beautiful!!! Wonderful work!!!
6048,1,dying my hair today!
6049,1,"It's for the tour... what, can't look out for our man? haha"
6050,1,Yup I actually started the one in Lakewood this past week
6051,1,"Omg, I love pedicures!"
6052,1,"yes so far I've only gotten positive reviews, everyone who has gone there 100 percent loved it! we leave in two weeks"
6053,1,The 'crazy' run is in Sept. Still plenty of training to be done. Know 3 others doing it so which helps. Hope you had a good wkend
6054,1,"I'm comin, home with da foooood xoxo"
6055,1,hehe you're really kind well just give everyone u know the link to our myspace/youtube stuff. thx thx thx!!!
6056,1,tOmOrrOw new WeeK !!! ^^ 26 Daays fOr cOncert teQ
6057,1,outta here! Hahaha white chicks
6058,1,Hi we love you here in Montreal Canada God bless you cant wait to watch your next movie or concert see ya soon
6059,1,everyone please follow my bestiee she is amaze x
6060,1,come to twitter it's so fun! Love you xxx
6061,1,"Went to www.blackboardbistro.com in Seal Beach for breakfast. Good place, good food, good prices ..."
6062,1,"haha, you now relaxing for the night? x"
6063,1,"Did u know, the US is the fattest country in the world? How sad...for us Amercians. Get off you lazy a** and do some excersise."
6064,1,Happy Birthday!!! baby i love you
6065,1,"didn't get in the final =/ BUTTTTT. watch Finland, Sweden, Romania, Iceland + UK"
6066,1,yeah you should..that better for us..No offence meant
6067,1,Is it from a Prime shipper? Then so could I!
6068,1,come dine with me
6069,1,won the montreal feis!
6070,1,a finalement a cheter ton chandail du Canadiens/ Finaly brought her Habs jersey
6071,1,ur tweet made me wanna listen to Rockin Robin by Jackson 5 haha - that should be twitter's theme song
6072,1,Boo. Hope all is well my super-tastic-awesome friend
6073,1,All the Laker Fans can go ï¿½ï¿½$!!!&quot; LOL Rockets had a good run... Next season.
6074,1,ur gonna love it! And I'm offically a trekkie myself! More of it all&quot; type
6075,1,come to oly
6076,1,Requesting sex on fire at the bar always puts people in a good mood. Thanks Hugo
6077,1,awesome thanks
6078,1,"I am not a Giants fan, but I am sure happy they beat the Mets. Met fans are very arrogant... just like Notre Dame and Ohio State fans."
6079,1,My dogs stay at sleep when there is tremor hahah i need those dogs
6080,1,yep... go for it
6081,1,- and another
6082,1,Waking up at 0430 to catch a plane is not so fine... Private jets sound so good
6083,1,Ladd thanks for following me! LOL makes me feel all important. and don't worry. A crush on is only natural. Lol
6084,1,Phew! Can keep the lights on after all...and my laptop
6085,1,Still listening to Heartless by Kris Allen. I'm inlove with it! I really am.
6086,1,Chifunii hi tiffo!
6087,1,I wanna pinch his cheeks bwahhh
6088,1,"just got back from toris. w/ steven, klay, and reece."
6089,1,Happy Somaliland Independence Day
6090,1,Playing charades at nag's. Everyone is here.
6091,1,I know I wasn't jP
6092,1,Good to see that the internet progressed when I closed the facebook tab and opened a new window for facebook.
6093,1,"Nice! I had a great wkend too. My brother left, but we had a blast today I made some fantastic new friends. Feeling blessed"
6094,1,Shoot tomorow nite is cinespace...hahahah j/k yeah let's watch star trek again!!
6095,1,I keep yawning. Late start tomorrow
6096,1,Bvlgari Bali Hotel. living here for the next week!
6097,1,We're doin' okay
6098,1,I said I'm making dinner. He said what are my options. I said whatever you want. He said spaghetti. I adore he
6099,1,sup people?
6100,1,haha i fucking agree
6101,1,"you and me both buddy btw the origional fallouts 1, 2 and fallout tactics are all avaliable in a retail pack at target for $20"
6102,1,At work again. a new day has begin
6103,1,"I sent you a request on myspace Mmk, later!"
6104,1,i have a lot of things to do eh hahaha i need a much needed cantina bonding. friday?
6105,1,"Seconded! But following the conversation from uni is just as easy, thanks to all the tweets!"
6106,1,just gone back from studying. off to Denee's. listening to Green Day's new cd. GOD I can't wait for aug to C them
6107,1,"Blimey! There is sum1 on Twitter near my age and wouldn`t ya know it, its me ol` mucker Gee (yes u dont look 33 ;) )"
6108,1,so once again he is gone! and this time i am Happy
6109,1,"havent looked any where else since, but i may be going to that lucia place in st kilda this saturday i want that one we saw!"
6110,1,it was so nice 2 meet all 3 of the guys after the show i was able 2 get a hug 4m each of them tell Zac how much they mean 2 me.
6111,1,haha ikaw din pala! i'll try to get a copy of The Star! naloloka na nga ako kakapanood ng videos sa YT eh lol!
6112,1,"lets see a screen grab ! gonna be doing some deskmodding myself, need ideas"
6113,1,"Yeah, was a good one. Looking forward to the next now"
6114,1,"they may only filter tweets to begin with, no need to crawl and index a full site"
6115,1,Poor baby...I dont have to work till 2
6116,1,...for you.
6117,1,we love you more. please visit the Philippines!
6118,1,"Alls well that ends well....healthy and can have a laugh! and another glass of wine or two, or three....."
6119,1,is studying for APUSH.. Lakers won today I'm not sleepy yet..
6120,1,"Scoreeeee! Just got the goodbye session's ep!!! (colin, nick, and dave from hit the lights' original band) stokeddddd"
6121,1,just stating the facts
6122,1,"Yea, but the good thing is that Mondays end quite fast. How about you?"
6123,1,the tiers at Isetan Orchard.
6124,1,Just had my snack.
6125,1,"I loved how you talk, I love your accent. How do you call it?"
6126,1,ho?bulduk
6127,1,"I've noticed similar, but I've not used it for a good while. Prob'ly should really"
6128,1,It's on rare occasions to have the refrigerator stocked to its capacity today I celebrate one such occurrence.
6129,1,I'm going to watch Angels Demons tonight. I hope it's good.
6130,1,Thanks Douwe She's really into the game
6131,1,"Windows 7, Office 2010, Visual Studio 2010, SQL Server 2008 R2, Windows Server 2008 R2... I predict busy, but interesting year of 2010!"
6132,1,Liked very much circ du soleil - varekai! Definitely circus 2.0
6133,1,"Dreaming about Diving in Silfra Rift in Iceland, where Europe and America meets"
6134,1,'s new name is apparently a hit
6135,1,"Actually, I wasn't at posh school, just a grammar school, however, I am well posh now."
6136,1,"A book on Shamanism is teetering at the top. First read it years ago, now dipping back in when I get the time"
6137,1,"Spent 0.99 and bought Underworlds, now on sale in the iTunes store"
6138,1,at homee.. yeahhpp.. so sleepy am about to do my drama homework.. like a good girl
6139,1,Getting ready for gym and work
6140,1,listening to The Cardigans!!!
6141,1,one of my deviantart friends has made a gorgeous faerie picture with one of my fractals as a background. I'm bouncing..it's lovely!
6142,1,"Lol sorry babe. I've got a camera now so if you were going to bring your Canon, it's all good"
6143,1,Then sleep is next on your list
6144,1,"Yay, kids at school, one week left til they are off"
6145,1,"hey guys,i tried uploading my picture but i cant. It's taking FOREVER! sry!! Will try again soon k"
6146,1,morning yeh i get so emotionally involved haha!! did u watch it? u up to much today then xx
6147,1,mm soo hungary someone wanna bring some food round??
6148,1,GOOD morning tweeppl.......wish you all a grt8 day love ya'll muahhhhhhhhhhhhhhhhh
6149,1,ooo don't need to go to Manchester until much later now - hurrah time to get lots o work done
6150,1,"Dressing up, going into the office, keeping staff happy and answering calls are so overrated"
6151,1,I think I just found a friend from high school
6152,1,aww goodnight.. be back soon
6153,1,"Serious lack of Twitter over the weekend, been trying to avoid it for a bit and find interesting stuff to tweet about"
6154,1,"Try standing in Microsoft's main office for an hour, your power may save the world"
6155,1,I finally finished my stupid painting today.
6156,1,haha. apayang panat? thanks.
6157,1,aaah i see. that wouldve been sweet
6158,1,Yeah--my garden is a menagerie of miracles and magic.
6159,1,is excited for this week
6160,1,"So, having successfully started a Twibe just out the plumbing&quot; hoping it all works"
6161,1,You dont look that funny on the pic can we hav a funny one or some humour please
6162,1,is currently listening to kpop music i lab it
6163,1,"fine, but give some love to epistemology, too, please"
6164,1,*knocks* Declan *knocks* Declan *knocks* Declan *knocks* Declan. LOL Love when Sheldon does that to Penny How's work going?
6165,1,"Please submit your professional and media queries at www.schnellpress.com, i'll be compiling today's media requests soon!! Thanks"
6166,1,"Just bought (mint, unopened!) core memory. Someone please take my PayPal password away from me"
6167,1,write away to glory
6168,1,IT is on the way to fix your monitor!
6169,1,can't wait for the holidays 2 weeks and counting..
6170,1,ah bugger... sorry - forget that the rest of the world use something other than OSX
6171,1,beat this box i dare ya!
6172,1,laughing so hard to Xeirah's post in tg
6173,1,Pretty please? *bats big green eyes*
6174,1,- wOw!! thats in the bahamas!!? cus i went there beforee..it wass soo beeyooteefuL
6175,1,aahhh i see thanks!
6176,1,"Boy, a good sleep sure feels great. Morning, everyone!"
6177,1,ooooh fabby!! We can be all preened and gorgeous for the bank hol weekend
6178,1,"Hey hey, how are you? Didn't know you had Twitter, lol. I totally saw you on the way to school this morning"
6179,1,yay! thats alot shorter time then what i thought! are u going to the concert? x
6180,1,"I hope they burst. I'm on Facebook looking at radfem groups (@Ren_Ev to blame for that) and seriously, my GODDESS."
6181,1,Do we need to send someone to pick you up?
6182,1,"We started this morning talking in smell .... I , coffee, you, flowers ... ...Monday favoring the senses"
6183,1,had a lot of fun today
6184,1,my brudder graduates today
6185,1,Someone's spying on me...
6186,1,"No idea what to do today, still have 2 weeks till my last exam, then summer can begin"
